2,Modi jigood preiminister hia,3757,22930,../../NewData/narendramodi_comment_07_16_18_22.txt,17325,10155900094865165_10155900150610165
1,Jai sri ram nama namo,3711,22612,../../NewData/narendramodi_comment_07_16_18_22.txt,17007,10155900094865165_10155900154235165
1,Jan Jan ka viswas kam ho na  jai hind,3628,22235,../../NewData/narendramodi_comment_07_16_18_22.txt,16630,10155900094865165_10155900156810165
2,modi ji aage badho pura desh aapke ssath hai.,3552,22046,../../NewData/narendramodi_comment_07_16_18_22.txt,16441,10155900094865165_10155900162695165
1,RAJ KAPOOR KI FILMO KE BAARE ME SUNA THA KI USSR ME PASAND KI JAATI HAI.LAGTA HAI VAH AAJ BHI KAYAM HAY.,3629,22236,../../NewData/narendramodi_comment_07_16_18_22.txt,16631,10155900094865165_10155900177430165
0,Modi ji agar aap fbj seat se muslim cadidate ko jita dejyega to saat baar pm bana rahega varna samja jayega ki hindutkar kar .B.J.P.JITAKARTA HA,3685,22467,../../NewData/narendramodi_comment_07_16_18_22.txt,16862,10155900094865165_10155900195740165
2,we are proud our pm ; ab lg rha h ki hmara desh ek achchi rah pr chal para hai jaha se hm puri world me apna jhanda gaar skte hai,3630,22237,../../NewData/narendramodi_comment_07_16_18_22.txt,16632,10155900094865165_10155900237440165
2,modi ji aap ki soch bahut sahi lgti hai progres n hona hi sabki wajah hai  is liye sabse zaroori hai ki desh ka vikas ho,3580,22141,../../NewData/narendramodi_comment_07_16_18_22.txt,16536,10155900094865165_10155900306295165
2,"bhrat ko no.1 banne me ab jyada samy nahi lagega,, kyo ki modi ji jaisa pm bade bhagya se milte hai,,jo bharat ki rftar ko bdane me koi kasar nahi chodege,,,,,,,,,jai hind,,,,,,",3585,22148,../../NewData/narendramodi_comment_07_16_18_22.txt,16543,10155900094865165_10155900383940165
2,Baccho k Dilon dimag ko satya k raste pe lane k liya Is geet ko schoolo me vandana k rup me anivarya karna chaheye .,3651,22284,../../NewData/narendramodi_comment_07_16_18_22.txt,16679,10155900094865165_10155900394200165
2,KARTIKEY KUMAR modi hi des ko agä bada sakate hai,3579,22136,../../NewData/narendramodi_comment_07_16_18_22.txt,16531,10155900094865165_10155900482950165
0,Hahaha budha bachiyo ko taar raha h,3758,22978,../../NewData/narendramodi_comment_07_16_18_22.txt,17373,10155900094865165_10155900516230165
2,Aisa PM naa hua hai aur naa hee hoga kabhi. .,3652,22286,../../NewData/narendramodi_comment_07_16_18_22.txt,16681,10155900094865165_10155900614335165
1,koi hindu nhi koi muslim nhi hm sab hundustani hai,3626,22233,../../NewData/narendramodi_comment_07_16_18_22.txt,16628,10155900094865165_10155900642210165
1,Kaya bat hai modi ji jindabad,3716,22630,../../NewData/narendramodi_comment_07_16_18_22.txt,17025,10155900094865165_10155900750345165
0,"Modi tujhe jaan se maarna mera kaam hai , main Khalistani huuuuuuu",3567,22109,../../NewData/narendramodi_comment_07_16_18_22.txt,16504,10155900094865165_10155901308345165
1,Modije mera request hai ke ap apna whatsapp no de take mai live pic apko dekha saku,3715,22625,../../NewData/narendramodi_comment_07_16_18_22.txt,17020,10155900094865165_10155901723410165
2,Modiji ap apne desh ka tirnga sari duni me lahraya hum sabko Garv hai ap per maa bharti ka man duniya me badhaya apne  ap hum bhartvasio ke dil me bas gaye ho salute sir apko jai hind,3594,22166,../../NewData/narendramodi_comment_07_16_18_22.txt,16561,10155900094865165_10155901784810165
1,Hum Bihar ka to jeet gaye aur UP ka election jeeta dena.Abhi to hum 12seaton se jeete hai hume aur humen 65seaton se jeeta dena.,3742,22801,../../NewData/narendramodi_comment_07_16_18_22.txt,17196,10155900094865165_10155901926490165
2,Pm ho to aisa modi jaisa ji hind jay varat,3564,22100,../../NewData/narendramodi_comment_07_16_18_22.txt,16495,10155900094865165_10155901941980165
0,manka biswas kam jor hona...,3684,22450,../../NewData/narendramodi_comment_07_16_18_22.txt,16845,10155900094865165_10155902097575165
0,Modi is tarah so dekhne se kuchh nahi hota,3581,22142,../../NewData/narendramodi_comment_07_16_18_22.txt,16537,10155900094865165_10155902129310165
2,Modi ji hi aise ekmatra person hai jinme desh ko age Le Jane ki sakti aur jajba hai,3570,22123,../../NewData/narendramodi_comment_07_16_18_22.txt,16518,10155900094865165_10155902413110165
2,Mahan bharat ka mahan beta har har modhi,3632,22241,../../NewData/narendramodi_comment_07_16_18_22.txt,16636,10155900094865165_10155902437925165
1,modi ji ko aaram karne do bhai.,3575,22130,../../NewData/narendramodi_comment_07_16_18_22.txt,16525,10155900094865165_10155902504145165
1,Agar yehi bhajan Bhart ki schoolo me subha ganeko kahenge to vo communal aur saffron aajenda ho jayega.,3604,22187,../../NewData/narendramodi_comment_07_16_18_22.txt,16582,10155900094865165_10155902514365165
1,modi ji aage chalo haem aapki jarurat hai,3743,22803,../../NewData/narendramodi_comment_07_16_18_22.txt,17198,10155900094865165_10155902758160165
2,jai ho bharat mata ki w hamari sanskriti ki jo videshi bhi apnate hai,3644,22267,../../NewData/narendramodi_comment_07_16_18_22.txt,16662,10155900094865165_10155902935235165
0,modi sir app pahale  OBC president ho. OBC ke liye kuch karo. bad me koi kuch nahi karega,3631,22238,../../NewData/narendramodi_comment_07_16_18_22.txt,16633,10155900094865165_10155902941355165
1,Sab ka malik ek.,3777,23133,../../NewData/narendramodi_comment_07_16_18_22.txt,17528,10155900094865165_10155902971615165
1,Aapka sath hamare liye suvidha janak hi hogahum ko aap par pura vishwash hain,3622,22227,../../NewData/narendramodi_comment_07_16_18_22.txt,16622,10155900094865165_10155903105845165
2,Modi Sab Pranam App bahut Achya kam kar rahe hai is kam me ham sab apke sath hai or meri apse vinti hai ki app apni tabiyat ka khayal rakiye app or app  jivo hajharo sal vande matram bharat mata ki jai,3617,22213,../../NewData/narendramodi_comment_07_16_18_22.txt,16608,10155900094865165_10155904558615165
1,Bahut aage le jayenge desh ko Janab Modi ji. Jaise desh me chunawi wada karne ke baad usko pura,3569,22122,../../NewData/narendramodi_comment_07_16_18_22.txt,16517,10155900094865165_10155906116135165
1,hindusthan ke sher ki jay ho,3438,21339,../../NewData/narendramodi_comment_07_16_18_22.txt,15734,10155900381255165_10155900394400165
0,Aagee  chaloo bhai Modi sahib..... Dushman ki  baath  na maaniyee.... laavoo  bahuth  kuch  Bharath keeliyee.,3376,21131,../../NewData/narendramodi_comment_07_16_18_22.txt,15526,10155900381255165_10155900432140165
0,Modi ji kale kuto Ka ilaj ker do bhut bimar hai,3412,21236,../../NewData/narendramodi_comment_07_16_18_22.txt,15631,10155900381255165_10155900443770165
2,Sir app ke jo soch he subko sath me leke chalna ek din ye soch appko itna upper lejayega chahe koye appko bhulne ki kosis kerenge to unnke samne appko bhulna nehi balki desh ko bhulna nazar aayega.,3425,21271,../../NewData/narendramodi_comment_07_16_18_22.txt,15666,10155900381255165_10155900449575165
1,Jai hind modi sir,3530,21917,../../NewData/narendramodi_comment_07_16_18_22.txt,16312,10155900381255165_10155900457650165
0,Kiu app  apne desh ki paisa ko kharab kar rahe ho..apne desh to ghum ke dekha nehi..aap chale dushre ki desh ghumne..koi vala kam aapse nehi hoga modi g..,3424,21269,../../NewData/narendramodi_comment_07_16_18_22.txt,15664,10155900381255165_10155900483010165
0,bahut ho gaya ghumna phirna. ab paani sar se upar jaa raha hai.,3515,21803,../../NewData/narendramodi_comment_07_16_18_22.txt,16198,10155900381255165_10155900519700165
1,Modi Ji hum aapke sath hain Vande matram,3372,21116,../../NewData/narendramodi_comment_07_16_18_22.txt,15511,10155900381255165_10155900532805165
1,kuch kam bi karaoge kiye ya gumne ka mja loge,3472,21580,../../NewData/narendramodi_comment_07_16_18_22.txt,15975,10155900381255165_10155900563515165
1,jai hind mera bharat mera hindusthan,3382,21155,../../NewData/narendramodi_comment_07_16_18_22.txt,15550,10155900381255165_10155900565700165
2,World best pm narendar modi Ji  mira bhart mahan,3361,21086,../../NewData/narendramodi_comment_07_16_18_22.txt,15481,10155900381255165_10155900616970165
2,Lageraho modiji pura des aapke sath he.,3497,21675,../../NewData/narendramodi_comment_07_16_18_22.txt,16070,10155900381255165_10155900655335165
1,Modiji is vishwa modiji,3496,21674,../../NewData/narendramodi_comment_07_16_18_22.txt,16069,10155900381255165_10155900655950165
2,"Sir ji you r great,Ap sirf bidesh Bhraman korenge ya Desh Ki bachhe ko v khayal rakhenge,Kitna garub hai hum log,Diya koro sahab",3402,21196,../../NewData/narendramodi_comment_07_16_18_22.txt,15591,10155900381255165_10155900727905165
1,Modejiko mera salam,3481,21607,../../NewData/narendramodi_comment_07_16_18_22.txt,16002,10155900381255165_10155900728470165
1,Adhar kard walo ko PSD milega sayed 2060 Sal me......,3453,21477,../../NewData/narendramodi_comment_07_16_18_22.txt,15872,10155900381255165_10155900766130165
1,Jiya ho modi jee 100sall,3509,21770,../../NewData/narendramodi_comment_07_16_18_22.txt,16165,10155900381255165_10155900777850165
2,PM ka samman..........mera samman....JAY HIND,3421,21264,../../NewData/narendramodi_comment_07_16_18_22.txt,15659,10155900381255165_10155900976355165
1,JAY JAY HO BHARAT,3550,22041,../../NewData/narendramodi_comment_07_16_18_22.txt,16436,10155900381255165_10155900977880165
1,Bharat anmol ratan,3542,22002,../../NewData/narendramodi_comment_07_16_18_22.txt,16397,10155900381255165_10155901154015165
1,Kya baat hai g,3444,21370,../../NewData/narendramodi_comment_07_16_18_22.txt,15765,10155900381255165_10155902272635165
2,nice  pic modi ji,3452,21475,../../NewData/narendramodi_comment_07_16_18_22.txt,15870,10155900381255165_10155902424155165
0,jaldi aa kar vyapam par kuch kijiye nahi 45 ke paar hattyayen pahuchne wali hai,3457,21510,../../NewData/narendramodi_comment_07_16_18_22.txt,15905,10155900381255165_10155902968360165
2,Salute you sir app bahut mehnat karte hai,3225,20325,../../NewData/narendramodi_comment_07_16_18_22.txt,14720,10155901018670165_10155901034730165
2,Congrats modi jee,3342,20977,../../NewData/narendramodi_comment_07_16_18_22.txt,15372,10155901018670165_10155901037335165
1,"Modi ji aap apna kaam kijiye, kisi ki baat ko mat suniye agar 5 baccho me se do bigad jaayen to bhi paalna to padta hi hai",3221,20297,../../NewData/narendramodi_comment_07_16_18_22.txt,14692,10155901018670165_10155901063175165
2,Sir hm sab digitial india ke platform pe chalna chahte hai.mai samghta ho kifirst priority hmre force ko hny chahiye becaymuse unhe sabse jyada digital hona must hai india ke liye.,3187,20184,../../NewData/narendramodi_comment_07_16_18_22.txt,14579,10155901018670165_10155901079300165
1,MODI -SHER E HIND,3231,20355,../../NewData/narendramodi_comment_07_16_18_22.txt,14750,10155901018670165_10155901090765165
1,Aesa nahi lagta ab bahot ho gaya..!Aavo ab lout chale....,3247,20474,../../NewData/narendramodi_comment_07_16_18_22.txt,14869,10155901018670165_10155901125910165
2,Wah modi sab,3330,20867,../../NewData/narendramodi_comment_07_16_18_22.txt,15262,10155901018670165_10155901147970165
1,Congress ke time me jaisa tha vaisa hi chal raha he abhibhi,3185,20170,../../NewData/narendramodi_comment_07_16_18_22.txt,14565,10155901018670165_10155901188855165
1,Kyoki hum chup h,3269,20604,../../NewData/narendramodi_comment_07_16_18_22.txt,14999,10155901018670165_10155901197540165
2,grt  step 4grt relation...nic  job  sir,3242,20452,../../NewData/narendramodi_comment_07_16_18_22.txt,14847,10155901018670165_10155901244595165
0,Kuch nahi karoge tum india ke liye,3209,20240,../../NewData/narendramodi_comment_07_16_18_22.txt,14635,10155901018670165_10155901249810165
1,Addd mee frnds,3354,21055,../../NewData/narendramodi_comment_07_16_18_22.txt,15450,10155901018670165_10155901293295165
1,jaha bhi jate hai aap waha apne piche ej naye bharat ki tasvir ban jaati hai ....thanku modi ji....,3301,20752,../../NewData/narendramodi_comment_07_16_18_22.txt,15147,10155901018670165_10155901298520165
2,Jab tak suraj chaand rahega modi ji ka naam rahega,3174,20126,../../NewData/narendramodi_comment_07_16_18_22.txt,14521,10155901018670165_10155901310065165
1,Modi jee aapka tourist visa ka validity kab tak hai....,3213,20250,../../NewData/narendramodi_comment_07_16_18_22.txt,14645,10155901018670165_10155901999460165
2,Unstoppable modi sir,3279,20665,../../NewData/narendramodi_comment_07_16_18_22.txt,15060,10155901018670165_10155902144290165
0,Jada ghumte mat raho  hamlok ko madat karo hamar bare socho jara  ham madat  magte  to mili nahi qq,3295,20727,../../NewData/narendramodi_comment_07_16_18_22.txt,15122,10155901018670165_10155902212880165
0,Modiji apne desh ka tho khayal rakho sirf gumne ke pm bane ho kiya falthi pm hai,3294,20725,../../NewData/narendramodi_comment_07_16_18_22.txt,15120,10155901018670165_10155902275805165
2,Modi ji ek aisa star hai wo jaroor India ka star badlega  kya khete ho mera bhayio or bheno,3179,20149,../../NewData/narendramodi_comment_07_16_18_22.txt,14544,10155901018670165_10155902344805165
1,Modi ji namashkarSorry to say but aap jab v kahin Facebook pe kuch share karte hain to status ko English me update karte hai...Khusi hogi jab aaapka updates  hindi me,3211,20243,../../NewData/narendramodi_comment_07_16_18_22.txt,14638,10155901018670165_10155902564375165
1,Jai hind ks.chouhan bhinmal jalore,3307,20768,../../NewData/narendramodi_comment_07_16_18_22.txt,15163,10155901018670165_10155902571905165
1,Duniya ki technology lane par hi dess ka vikas hoga,3173,20125,../../NewData/narendramodi_comment_07_16_18_22.txt,14520,10155901018670165_10155902783370165
1,acchae din kab ayengey,3338,20929,../../NewData/narendramodi_comment_07_16_18_22.txt,15324,10155901018670165_10155902805685165
1,Prnam ji kuch desh ke liye mai bhi krna chahta hu bas aapka thoda sath chahiye agar mil jaye to mera kaam aasan or khubshurat hmara desh hoga.,3194,20200,../../NewData/narendramodi_comment_07_16_18_22.txt,14595,10155901018670165_10155902992090165
0,Faltu time nahi hai,3319,20809,../../NewData/narendramodi_comment_07_16_18_22.txt,15204,10155901018670165_10155903038450165
1,Apne desh ke kone bhi dekh lo modi ji,3166,20096,../../NewData/narendramodi_comment_07_16_18_22.txt,14491,10155901018670165_10155903121560165
0,Sir aap to India KO bhul gye or gov k paiso PR holiday PR ghum rhe ho aap India me toh dikhai hi nai dete,3177,20144,../../NewData/narendramodi_comment_07_16_18_22.txt,14539,10155901018670165_10155903424315165
1,Hello modi ji,3254,20537,../../NewData/narendramodi_comment_07_16_18_22.txt,14932,10155901018670165_10155903873625165
2,app desh ka dadkhan jaihind,3316,20795,../../NewData/narendramodi_comment_07_16_18_22.txt,15190,10155901018670165_10155903902230165
2,Bhakt se bada anuyai hota hai.,3313,20788,../../NewData/narendramodi_comment_07_16_18_22.txt,15183,10155901018670165_10155905272445165
2,Modi ji hamara hindustan ka naam saada ucha rakhna.jai bharat mata jai hind..,3048,19585,../../NewData/narendramodi_comment_07_16_18_22.txt,13980,10155903070795165_10155903076310165
1,modi+ji namastay aap hamaray das ki aakhri umed h,3076,19653,../../NewData/narendramodi_comment_07_16_18_22.txt,14048,10155903070795165_10155903085080165
1,Aap.badhte.jao.sir.ji,3090,19686,../../NewData/narendramodi_comment_07_16_18_22.txt,14081,10155903070795165_10155903097970165
1,Modiji aap hmesa india first ko dhyan me rkhkr hi faisle lena. Waise hme aap pr viswas hai is viswas ko tutne mt dena,3107,19786,../../NewData/narendramodi_comment_07_16_18_22.txt,14181,10155903070795165_10155903137890165
1,Namsthe sir  jai gurudhev,3092,19699,../../NewData/narendramodi_comment_07_16_18_22.txt,14094,10155903070795165_10155903158690165
2,j banda kam kar raha hai ham maze le rahe hai jab sey india ke pm bane hai tab sey laga gai great man in the world .........best pm in the world.....  only one on one......,3122,19850,../../NewData/narendramodi_comment_07_16_18_22.txt,14245,10155903070795165_10155903420960165
1,Modi Ji. App mearaku thoda call krdejia. 0096555218960,3054,19601,../../NewData/narendramodi_comment_07_16_18_22.txt,13996,10155903070795165_10155903487375165
1,Jai modi raaj,3101,19755,../../NewData/narendramodi_comment_07_16_18_22.txt,14150,10155903070795165_10155903507795165
1,Is desh ko jarurat h guidelines ki Varna itani jayada aabadi ka desh world no.1 nahi ho sakta.jo vikas ke raste mai aata hai. Usko hamesha ke liye khatam kar do. Chahe wo koi party ho ya galat insan desh ko tarakki chahiye kisi bhi keemat par.,3115,19820,../../NewData/narendramodi_comment_07_16_18_22.txt,14215,10155903070795165_10155905161940165
2,Lage raho sir.,3133,19885,../../NewData/narendramodi_comment_07_16_18_22.txt,14280,10155903070795165_10155906115065165
2,"Sir, Namaskar. Mai Bihar se hun aur aapka jabardash prasansak hu, Aap jo desh ke liye niswarth bav se kam kar rahe hai,  aapko sadaib best p.m ke roop me jana jaega. salute to you sir.",3131,19877,../../NewData/narendramodi_comment_07_16_18_22.txt,14272,10155903070795165_10155907179325165
1,Sorry sir shayd tum ko nahin maloom. Meri dadi bhi aisa carpet bunti hai uski koi value nahin. Sorry i forgot she is in india,3043,19535,../../NewData/narendramodi_comment_07_16_18_22.txt,13930,10155903073430165_10155903104685165
1,Very nice  jai bgart   jai shiri modi g,3018,19317,../../NewData/narendramodi_comment_07_16_18_22.txt,13712,10155903073430165_10155903144110165
1,Humari sabhayata humari pehchaan...,3023,19336,../../NewData/narendramodi_comment_07_16_18_22.txt,13731,10155903073430165_10155903310075165
2,Maza to tab hai jab kohinoor wapis lao,3046,19575,../../NewData/narendramodi_comment_07_16_18_22.txt,13970,10155903073430165_10155904176855165
2,ache log ko ache gifts hi milte hain jaise indians ko aap mila sir ji.,3044,19550,../../NewData/narendramodi_comment_07_16_18_22.txt,13945,10155903073430165_10155906108090165
1,sir..only tour karenge..jara desh ki bekaari ke bare me kuch kijiye..bihar mai election hai kuch sochiye,2981,19026,../../NewData/narendramodi_comment_07_16_18_22.txt,13421,10155903076865165_10155903087345165
1,Modi : mera visa dene ke liye thank u. Kitna chahiye?,3008,19160,../../NewData/narendramodi_comment_07_16_18_22.txt,13555,10155903076865165_10155903117140165
2,Respected sir aap aaj pure Bharat ki ummid ho ...ek naya savera aapne hi janta ko dikhaya he...ap dhup bhi nikaliye...,2958,18879,../../NewData/narendramodi_comment_07_16_18_22.txt,13274,10155903076865165_10155903315785165
1,Onli modi sarkar,3002,19137,../../NewData/narendramodi_comment_07_16_18_22.txt,13532,10155903076865165_10155903321595165
0,Modi ji apne ye to kaha diya ki Jo saksham hai vo subsiti na le Main sahamat hoo per please Ek bar himmat juta ker bol dijiye Jo saksham hai vo arakshan na le,2964,18915,../../NewData/narendramodi_comment_07_16_18_22.txt,13310,10155903076865165_10155903475965165
2,jai ho modi jii,3010,19175,../../NewData/narendramodi_comment_07_16_18_22.txt,13570,10155903076865165_10155903506705165
1,inpoten meet naranthiramody,2999,19115,../../NewData/narendramodi_comment_07_16_18_22.txt,13510,10155903076865165_10155905831110165
1,Dear sir kabhi garib me ghar bhi aao jao,2954,18869,../../NewData/narendramodi_comment_07_16_18_22.txt,13264,10155903076865165_10155908133385165
1,Sir aap se koch baat krna he zarori,2990,19080,../../NewData/narendramodi_comment_07_16_18_22.txt,13475,10155903076865165_10155910447270165
2,sir aap kya cheez ho?   kamal!!!!,2881,18509,../../NewData/narendramodi_comment_07_16_18_22.txt,12904,10155903081220165_10155903086545165
1,Bharat  mata ki seva ka anand le rahe ho bhai,2893,18559,../../NewData/narendramodi_comment_07_16_18_22.txt,12954,10155903081220165_10155903091235165
2,desh gourav badha rahe ho  ayushman bhav,2892,18558,../../NewData/narendramodi_comment_07_16_18_22.txt,12953,10155903081220165_10155903092140165
1,sir agar aapke pas thoda sa time ho toh kripa karke es desh ki nojawaano ke liye bi kuch kariye.. jyada jankari ke liye kripyaa msg kariye mujhe,2904,18596,../../NewData/narendramodi_comment_07_16_18_22.txt,12991,10155903081220165_10155903151225165
1,kisan no ko bachayiye modi ji unse hath milayiye,2850,18358,../../NewData/narendramodi_comment_07_16_18_22.txt,12753,10155903081220165_10155903303785165
2,Great PM sahab yeh sab only hmare modi ji hi kar skte h,2849,18355,../../NewData/narendramodi_comment_07_16_18_22.txt,12750,10155903081220165_10155903760560165
0,Apna desh chlane ke liye bola apni myiya chuda rhe ho ghum ghum ke..,2914,18616,../../NewData/narendramodi_comment_07_16_18_22.txt,13011,10155903081220165_10155903835665165
0,UP me kuchh kro nhe to 2017 meBSP aa jayeg,2872,18472,../../NewData/narendramodi_comment_07_16_18_22.txt,12867,10155903081220165_10155903862950165
1,modi saab ye konsi country hai???,2925,18692,../../NewData/narendramodi_comment_07_16_18_22.txt,13087,10155903081220165_10155904026695165
1,Jai hind maniyo pradhan manteri ji me sena bharti nhi hua lekin me desh ki sena ko salam karta hunJAI HIND JAI MATA KI,2898,18588,../../NewData/narendramodi_comment_07_16_18_22.txt,12983,10155903081220165_10155904196500165
2,Modiji aapko hajaro salam.bahut pm aaya gaya karod lekhe gaya but aaptho imndar pm best of luck,2911,18610,../../NewData/narendramodi_comment_07_16_18_22.txt,13005,10155903081220165_10155905139765165
1,"Namastey sir, Jis tarah ap desh ki halat sudhar rhe h. Usi tarah please hum jese peoples pr bi dhyan dijiye.",2922,18680,../../NewData/narendramodi_comment_07_16_18_22.txt,13075,10155903081220165_10155905857355165
